,time,flags_x,ptag,eclipse_x,hvnom_nuv,hvnom_fuv,ra_acs,dec_acs,roll_acs,original_x,eclipse_y,ra,dec,roll,flags_y,frame_type
389,740388618.995,0,53418248,815,1,1,221.4484993617157,9.305323778853724,150.09073393365637,slew,815.0,221.456426048787,9.30914928268505,150.086863520274,0.0,ref
390,740388619.995,0,53418248,815,1,1,221.44839778152917,9.305416918872979,150.0906729083144,slew,815.0,221.456257250389,9.30929889679173,150.086699135228,0.0,ref
391,740388620.995,0,53418248,815,1,1,221.44825742537523,9.305582579191567,150.09054821953663,slew,815.0,221.456213627538,9.3095135241152,150.086562289878,0.0,ref
392,740388621.995,0,53418248,815,1,1,221.4481868267612,9.30568184593076,150.09042203230518,slew,815.0,221.456101560614,9.30959620766517,150.086413810044,0.0,ref
393,740388622.995,0,53418248,815,1,1,221.44813091790277,9.305809296121145,150.0901613240646,slew,815.0,221.456027901323,9.30965103714263,150.086334829757,0.0,ref
394,740388623.995,0,53418248,815,1,1,221.44795679676585,9.305850503004315,150.0901927649877,slew,815.0,221.455909026094,9.30965966183333,150.08617659244,0.0,ref
395,740388624.995,0,53418248,815,1,1,221.44787412206347,9.305940466543856,150.09009723433851,slew,815.0,221.45581080806,9.30977618638133,150.086051595724,0.0,ref
396,740388625.995,0,53418248,815,1,1,221.44777131318708,9.305937560493723,150.09000393716522,slew,815.0,221.455688817105,9.3096984578937,150.085955031064,0.0,ref
397,740388626.995,0,53418248,815,1,1,221.4476592757884,9.305927492672676,150.08997019481208,slew,815.0,221.455607907058,9.30973042123246,150.085965614975,0.0,ref
398,740388627.995,0,53418248,815,1,1,221.44765798273878,9.305978859480751,150.08983320976236,slew,815.0,221.455574961314,9.3097491539105,150.085984516736,0.0,ref
399,740388628.995,0,53418248,815,1,1,221.4475723692877,9.30602494895059,150.08975692947251,slew,815.0,221.455396046997,9.30979413544756,150.085905569878,0.0,ref
400,740388629.995,0,53418248,815,1,1,221.44731228971352,9.305950810159514,150.08993903839414,slew,815.0,221.455189694423,9.30983274033338,150.085919990347,0.0,ref
401,740388630.995,0,53418248,815,1,1,221.44719109157106,9.306101104119385,150.0899309085231,slew,815.0,221.455031241313,9.30998179203806,150.085917377621,0.0,ref
402,740388631.995,0,53418248,815,1,1,221.44693552433017,9.30609265051549,150.09001246592257,slew,815.0,221.454938716977,9.31009040967436,150.085863714703,0.0,ref
403,740388632.995,0,53418248,815,1,1,221.44674114614287,9.306240168138604,150.09004043551553,slew,815.0,221.454737848945,9.31021286267878,150.085845607916,0.0,ref
404,740388633.995,0,53418248,815,1,1,221.44645429917097,9.306258177936353,150.09010109028597,slew,815.0,221.454498328979,9.31035557036924,150.085823486197,0.0,ref
405,740388634.995,0,53418248,815,1,1,221.44626716120894,9.306513187880633,150.09010471474676,slew,815.0,221.454248597986,9.31066108387106,150.085880547046,0.0,ref
406,740388635.995,0,53418248,815,1,1,221.44599954906113,9.30672672140976,150.09038710619595,slew,815.0,221.454254015731,9.31103061108125,150.086153127611,0.0,ref
407,740388636.995,0,53418248,815,1,1,221.44579540130073,9.307087513192638,150.09057575542315,slew,815.0,221.454083159451,9.31130479682608,150.086331553993,0.0,ref
408,740388637.995,0,53418248,815,1,1,221.44553480092478,9.307360469256162,150.09095805214452,slew,815.0,221.453849446408,9.31162844824617,150.08648610212,0.0,ref
409,740388638.995,0,53418248,815,1,1,221.4454963385749,9.307722350147696,150.09087448785692,slew,815.0,221.453605997762,9.31172519829132,150.086550648065,0.0,ref
410,740388639.995,0,53418248,815,1,1,221.44523656916817,9.307872633810407,150.0910296609173,slew,815.0,221.4534360268,9.31186688332405,150.086624427643,0.0,ref
411,740388640.995,0,53418248,815,1,1,221.44507356824639,9.308058539843515,150.09096805508776,slew,815.0,221.453294766783,9.31196045268053,150.086543530928,0.0,ref
412,740388641.995,0,53418248,815,1,1,221.44490818625886,9.308153425436641,150.09090048403795,slew,815.0,221.453037597006,9.31202777706476,150.086412479269,0.0,ref
413,740388642.995,0,53418248,815,1,1,221.4445669593873,9.308165068941785,150.09077511546775,slew,815.0,221.452747990715,9.31202640485395,150.08624431274,0.0,ref
414,740388643.995,0,53418248,815,1,1,221.4442254092706,9.30820300613833,150.09079216732493,slew,815.0,221.452509836295,9.3121246234041,150.086079202469,0.0,ref
415,740388644.995,0,53418248,815,1,1,221.4439450784574,9.308216373577476,150.09046582603764,slew,815.0,221.452219031045,9.31209454795975,150.085811509295,0.0,ref
416,740388645.995,0,53418248,815,1,1,221.44357526851107,9.308166664658334,150.09042880872173,slew,815.0,221.451878279974,9.31196789714299,150.085644939001,0.0,ref
417,740388646.995,0,53418248,815,1,1,221.44331276565202,9.308176566895852,150.09007698993094,slew,815.0,221.451592653379,9.31197056246086,150.085400012939,0.0,ref
418,740388647.995,0,53418248,815,1,1,221.4429679104405,9.308109744007014,150.08998191097007,slew,815.0,221.451300146747,9.31191217426533,150.085178277404,0.0,ref
419,740388648.995,0,53418248,815,1,1,221.44278166938795,9.308091594957526,150.08966684873405,slew,815.0,221.45102475264,9.31176357521487,150.085040872292,0.0,ref
420,740388649.995,0,53418248,815,1,1,221.4423711868216,9.307960257576532,150.08960133876997,slew,815.0,221.450742189412,9.31163734904881,150.084906920446,0.0,ref
421,740388650.995,0,53418248,815,1,1,221.44218727394838,9.307826236404138,150.0894713472311,slew,815.0,221.450570653607,9.31159356987462,150.084748129084,0.0,ref
422,740388651.995,0,53418248,815,1,1,221.44188696129618,9.307669679614174,150.0893271192743,slew,815.0,221.45024700715,9.31142091851282,150.084607773686,0.0,ref
423,740388652.995,0,53418248,815,1,1,221.44164797471424,9.307510346803664,150.08922424259976,slew,815.0,221.450169609167,9.31121060353747,150.084542851104,0.0,ref
424,740388653.995,0,53418248,815,1,1,221.4414753256628,9.307311183188967,150.0890104030952,slew,815.0,221.449982081794,9.31095338341093,150.084393205822,0.0,ref
425,740388654.995,0,53418248,815,1,1,221.44146596813724,9.307147125830253,150.08877323506948,slew,815.0,221.449797147359,9.31075168957708,150.084415732235,0.0,ref
426,740388655.995,0,53418248,815,1,1,221.44122486602822,9.306860951662856,150.08895156802473,slew,815.0,221.449686412956,9.31062686301637,150.084535689373,0.0,ref
427,740388656.995,0,53418248,815,1,1,221.44105190851707,9.306788924292125,150.0891877704378,slew,815.0,221.449689766509,9.31065020470565,150.084762614755,0.0,ref
428,740388657.995,0,53418248,815,1,1,221.4410103744446,9.306742079827934,150.08923129471026,slew,815.0,221.449578916841,9.31050679117652,150.084962942363,0.0,ref
429,740388658.995,0,53418248,815,1,1,221.44094295553006,9.306695618239738,150.0893927687822,slew,815.0,221.449430658688,9.3103981385399,150.085204043644,0.0,ref
430,740388659.995,0,53418248,815,1,1,221.44083829785114,9.306530390266534,150.08958561848016,slew,815.0,221.449320892358,9.31014142465739,150.085333879324,0.0,ref
431,740388660.995,0,53418248,815,1,1,221.4408061664466,9.306457357178846,150.0895347764924,slew,815.0,221.449192004274,9.30998340302637,150.085432223354,0.0,ref
432,740388661.995,0,53418248,815,1,1,221.44069216975197,9.306135605527926,150.08957329467174,slew,815.0,221.449039449084,9.30968678647005,150.085540960063,0.0,ref
433,740388662.995,0,53418248,815,1,1,221.44066348203452,9.305980993229666,150.08947808218184,slew,815.0,221.448781604651,9.30941023621005,150.085548124402,0.0,ref
434,740388663.995,0,53418248,815,1,1,221.4404941489428,9.30552691626467,150.0895951512698,slew,815.0,221.448681757551,9.30898300727023,150.085509201582,0.0,ref
435,740388664.995,0,53418248,815,1,1,221.44035454513667,9.305293161656902,150.0894902248004,slew,815.0,221.448537054423,9.30865855904806,150.085455232246,0.0,ref
436,740388665.995,0,53418248,815,1,1,221.44016389152245,9.304916733738388,150.08945305419482,slew,815.0,221.448395918302,9.30844159648755,150.085436553653,0.0,ref
437,740388666.995,0,53418248,815,1,1,221.44006361435427,9.304710637141467,150.08939105663362,slew,815.0,221.448208848812,9.30812816150689,150.08532643164,0.0,ref
438,740388667.995,0,53418248,815,1,1,221.43992982250793,9.304371661345387,150.08921502700852,slew,815.0,221.448115491415,9.3077642202917,150.08527931293,0.0,ref
439,740388668.995,0,53418248,815,1,1,221.4398616724034,9.304024692645182,150.08905559509924,slew,815.0,221.448013698647,9.30729247748943,150.085212145694,0.0,ref
440,740388669.995,0,53418248,815,1,1,221.43982707664125,9.303690399805502,150.08892127771244,slew,815.0,221.447889545032,9.30707179420483,150.085139338909,0.0,ref
441,740388670.995,0,53418248,815,1,1,221.43979750236187,9.303376156340704,150.08873608544576,slew,815.0,221.447909693788,9.30665567526245,150.085060306377,0.0,ref
442,740388671.995,0,53418248,815,1,1,221.43976826607167,9.302955471945594,150.08872586359087,slew,815.0,221.447830098044,9.30622027030889,150.085043756752,0.0,ref
443,740388672.995,0,53418248,815,1,1,221.439703989846,9.302619172477177,150.08870338900164,slew,815.0,221.447782109021,9.30579132288854,150.085021627614,0.0,ref
444,740388673.995,0,53418248,815,1,1,221.4396756211987,9.302190154957147,150.08877221551057,slew,815.0,221.447807579242,9.30546326536455,150.084921911561,0.0,ref
445,740388674.995,0,53418248,815,1,1,221.43970506468315,9.301856659558075,150.08866033572508,slew,815.0,221.447879953275,9.30521137463036,150.084920331868,0.0,ref
446,740388675.995,0,53418248,815,1,1,221.43972524268625,9.301560337204982,150.0885588301568,slew,815.0,221.447892688135,9.30492317519237,150.084844333788,0.0,ref
447,740388676.995,0,53418248,815,1,1,221.43978122491245,9.30126075957707,150.08847329860168,slew,815.0,221.447985614868,9.30460624411666,150.084854501033,0.0,ref
448,740388677.995,0,53418248,815,1,1,221.43982106544988,9.300995046194204,150.0884500062054,slew,815.0,221.447946551356,9.30427571993951,150.084812756338,0.0,ref
449,740388678.995,0,53418248,815,1,1,221.4398598308444,9.300763624574818,150.0883840724683,slew,815.0,221.447975074304,9.30409410170462,150.084867299621,0.0,ref
450,740388679.995,0,53418248,815,1,1,221.4398810514612,9.300528239170491,150.0884038186681,slew,815.0,221.44809505413,9.30379908614099,150.084809145304,0.0,ref
451,740388680.995,0,53418248,815,1,1,221.4398595544251,9.300194984425314,150.08846550447427,slew,815.0,221.44811317432,9.30356293936214,150.084837155329,0.0,ref
452,740388681.995,0,53418248,815,1,1,221.43988682473903,9.299880426432496,150.08864858721077,slew,815.0,221.44819919872,9.30328178701193,150.084904684689,0.0,ref
453,740388682.995,0,53418248,815,1,1,221.44008315269753,9.299663132401962,150.08864139352485,slew,815.0,221.448355812699,9.30306692255495,150.084881513287,0.0,ref
454,740388683.995,0,53418248,815,1,1,221.4401219482603,9.299384478363912,150.08884089745632,slew,815.0,221.448533792639,9.30281453189044,150.084964541574,0.0,ref
455,740388684.995,0,53418248,815,1,1,221.44030270550843,9.299201359915873,150.08882032055797,slew,815.0,221.448709936832,9.30275280401449,150.085160559407,0.0,ref
456,740388685.995,0,53418248,815,1,1,221.4404295384823,9.299048640415108,150.08906473602232,slew,815.0,221.448860099615,9.30266973653885,150.085474544621,0.0,ref
457,740388686.995,0,53418248,815,1,1,221.44069494142514,9.299094617203021,150.08934161114374,slew,815.0,221.449071063419,9.30269747653375,150.085898853443,0.0,ref
458,740388687.995,0,53418248,815,1,1,221.4409436081022,9.29915717751019,150.0896929177983,slew,815.0,221.449345708927,9.30277099969085,150.086239500046,0.0,ref
459,740388688.995,0,53418248,815,1,1,221.44124734868146,9.29932376599624,150.08998361911222,slew,815.0,221.449582285276,9.3028440596271,150.086553266592,0.0,ref
460,740388689.995,0,53418248,815,1,1,221.44144099823612,9.299385230421578,150.09033689061664,slew,815.0,221.449802780433,9.30290650622145,150.086829990715,0.0,ref
461,740388690.995,0,53418248,815,1,1,221.4416699931806,9.299434184791103,150.09053723848186,slew,815.0,221.449956118056,9.30291344990189,150.087062552533,0.0,ref
462,740388691.995,0,53418248,815,1,1,221.44182469628998,9.29938768408592,150.09082439622765,slew,815.0,221.450132319865,9.30290336656913,150.087184086178,0.0,ref
463,740388692.995,0,53418248,815,1,1,221.44208311769302,9.29948184627203,150.09067296478716,slew,815.0,221.450407043364,9.30279351169476,150.087260933956,0.0,ref
464,740388693.995,0,53418248,815,1,1,221.44232640214523,9.299379014153333,150.09069669718576,slew,815.0,221.450533991024,9.30261513798497,150.087350222163,0.0,ref
465,740388694.995,0,53418248,815,1,1,221.44249918714416,9.299352697111498,150.09073109606464,slew,815.0,221.450631551594,9.30257737909436,150.087369614153,0.0,ref
466,740388695.995,0,53418248,815,1,1,221.44274739302588,9.299194225464186,150.09079128499747,slew,815.0,221.45079825816,9.30245982063479,150.087406065015,0.0,ref
467,740388696.995,0,53418248,815,1,1,221.44293100816256,9.299116126802662,150.0907699039087,slew,815.0,221.450914066047,9.30239498768028,150.087374782892,0.0,ref
468,740388697.995,0,53418248,815,1,1,221.4430565236914,9.298995724929798,150.09074275432255,slew,815.0,221.451147091042,9.30231202654672,150.087282523926,0.0,ref
469,740388698.995,0,53418248,815,1,1,221.44322954682275,9.2989648776329,150.09067251721578,slew,815.0,221.451367799643,9.30220397652105,150.087247272887,0.0,ref
470,740388699.995,0,53418248,815,1,1,221.44344882277187,9.2988285272283,150.0906317835544,slew,815.0,221.451534075337,9.3021831504954,150.087214518543,0.0,ref
471,740388700.995,0,53418248,815,1,1,221.44361439344527,9.298739930859266,150.09055048353991,slew,815.0,221.451752351406,9.30203320774398,150.087082350041,0.0,ref
472,740388701.995,0,53418248,815,1,1,221.44385682155647,9.298668849078032,150.09053481144423,slew,815.0,221.452047726625,9.30199833523899,150.087003480059,0.0,ref
473,740388702.995,0,53418248,815,1,1,221.44412885354996,9.298628124445061,150.0903085434037,slew,815.0,221.452322236302,9.30194000692269,150.086898548946,0.0,ref
474,740388703.995,0,53418248,815,1,1,221.44443504927963,9.29861413856201,150.09026748464873,slew,815.0,221.452556217861,9.30193731173022,150.086877089049,0.0,ref
475,740388704.995,0,53418248,815,1,1,221.44470110311565,9.298570012763044,150.09015846858443,slew,815.0,221.452778531416,9.30185669311502,150.086836627363,0.0,ref
476,740388705.995,0,53418248,815,1,1,221.4449440854847,9.298480773385585,150.09022500689113,slew,815.0,221.453075327496,9.30183944790399,150.08672158707,0.0,ref
477,740388706.995,0,53418248,815,1,1,221.44525433132705,9.298523630502098,150.09008309803622,slew,815.0,221.453380649957,9.30183047181358,150.086732886719,0.0,ref
478,740388707.995,0,53418248,815,1,1,221.44550991731134,9.29850801592029,150.09009940184544,slew,815.0,221.453614245757,9.30194283916616,150.08669307629,0.0,ref
479,740388708.995,0,53418248,815,1,1,221.44588326931577,9.298566616505525,150.08997693612415,slew,815.0,221.4539215588,9.30191361714249,150.086709289893,0.0,ref
480,740388709.995,0,53418248,815,1,1,221.4460636279556,9.29853187959533,150.09013660094556,slew,815.0,221.454146529695,9.30198038700016,150.086734129045,0.0,ref
481,740388710.995,0,53418248,815,1,1,221.4464109421616,9.298639998026294,150.09000706862798,slew,815.0,221.454421795254,9.30216416309386,150.086735136898,0.0,ref
482,740388711.995,0,53418248,815,1,1,221.44663985522774,9.298713086900538,150.09008902657024,slew,815.0,221.45465648457,9.30223007117653,150.086761624445,0.0,ref
483,740388712.995,0,53418248,815,1,1,221.44695725542394,9.29881531598944,150.0900593446579,slew,815.0,221.454969074285,9.30248420642985,150.086949041155,0.0,ref
484,740388713.995,0,53418248,815,1,1,221.4471829583057,9.298975935442659,150.09037975094446,slew,815.0,221.455219992204,9.30271272634083,150.087238081071,0.0,ref
485,740388714.995,0,53418248,815,1,1,221.44747278181228,9.299265744067966,150.0906014325234,slew,815.0,221.455481198055,9.30316042067665,150.087509942342,0.0,ref
486,740388715.995,0,53418248,815,1,1,221.44765214719214,9.299575212248916,150.09108676391494,slew,815.0,221.455700429026,9.30345375159534,150.087844315866,0.0,ref
487,740388716.995,0,53418248,815,1,1,221.44789494100974,9.299988021483363,150.0914044349192,slew,815.0,221.455902914441,9.30379923041716,150.088162284642,0.0,ref
488,740388717.995,0,53418248,815,1,1,221.4481200204683,9.300324267052105,150.09169847180488,slew,815.0,221.456085268492,9.30410128882494,150.088393528808,0.0,ref
489,740388718.995,0,53418248,815,1,1,221.4482892801059,9.3006285016773,150.09190555601134,slew,815.0,221.456242758279,9.30446128106576,150.088552579957,0.0,ref
490,740388719.995,0,53418248,815,1,1,221.44835407506008,9.300819943195487,150.09221171805206,slew,815.0,221.456439253905,9.30479042087517,150.088567561379,0.0,ref
491,740388720.995,0,53418248,815,1,1,221.44855317430492,9.301192421768796,150.09218185539135,slew,815.0,221.456567779923,9.30505874450031,150.088559276476,0.0,ref
492,740388721.995,0,53418248,815,1,1,221.4486060159526,9.301346057849296,150.0922205629599,slew,815.0,221.45662682431,9.30514879196261,150.088469104237,0.0,ref
493,740388722.995,0,53418248,815,1,1,221.44873152265424,9.30159327642832,150.0922405396339,slew,815.0,221.456747726258,9.30536272445599,150.088391879139,0.0,ref
494,740388723.995,0,53418248,815,1,1,221.4488056886036,9.301696862882263,150.09231284809604,slew,815.0,221.456901598683,9.30557514735023,150.088262499198,0.0,ref
495,740388724.995,0,53418248,815,1,1,221.44898971144772,9.301963350481605,150.09205522747973,slew,815.0,221.457060957538,9.30571495027842,150.088047433472,0.0,ref
496,740388725.995,0,53418248,815,1,1,221.44900901344016,9.302060587595122,150.09202538024962,slew,815.0,221.457153262526,9.30591166798045,150.087971415642,0.0,ref
497,740388726.995,0,53418248,815,1,1,221.44914134191654,9.302298808669827,150.09180446778907,slew,815.0,221.457208797587,9.30610858768265,150.087805923351,0.0,ref
498,740388727.995,0,53418248,815,1,1,221.4492818760015,9.302427315221637,150.09162196718128,slew,815.0,221.457338262916,9.30631739153614,150.087629014424,0.0,ref
499,740388728.995,0,53418248,815,1,1,221.44942466128683,9.302691756367114,150.09140255664306,slew,815.0,221.45738001787,9.30650674176043,150.087474977472,0.0,ref
500,740388729.995,0,53418248,815,1,1,221.44947833295961,9.302905698171834,150.0912593365006,slew,815.0,221.457496250933,9.30680935529412,150.087324739206,0.0,ref
501,740388730.995,0,53418248,815,1,1,221.44959075330044,9.303198410059347,150.09098613572948,slew,815.0,221.457616641039,9.30697954853832,150.087179596619,0.0,ref
502,740388731.995,0,53418248,815,1,1,221.44963685047102,9.303392867673196,150.09088350549766,slew,815.0,221.457596832698,9.30725592848612,150.087103039711,0.0,ref
503,740388732.995,0,53418248,815,1,1,221.44969883951063,9.303634830944333,150.090698692747,slew,815.0,221.45755054304,9.30748048630165,150.08698006375,0.0,ref
504,740388733.995,0,53418248,815,1,1,221.44966566546066,9.303873250857214,150.09075022135025,slew,815.0,221.457617489425,9.30774897450893,150.086912606942,0.0,ref
505,740388734.995,0,53418248,815,1,1,221.44960904757107,9.304142169054591,150.09061494422787,slew,815.0,221.457592434677,9.30800180920293,150.086847376795,0.0,ref
506,740388735.995,0,53418248,815,1,1,221.44954189466017,9.304418005255506,150.09068402819634,slew,815.0,221.457568378316,9.30829564315021,150.086879135838,0.0,ref
507,740388736.995,0,53418248,815,1,1,221.44950234393872,9.304688135435,150.09069957807006,slew,815.0,221.457546413653,9.30861675349736,150.086904025507,0.0,ref
508,740388737.995,0,53418248,815,1,1,221.44937912722318,9.304936067498973,150.09082776180597,slew,815.0,221.457443002436,9.30890993753725,150.086888786337,0.0,ref
509,740388738.995,0,53418248,815,1,1,221.44934635011737,9.305285882537998,150.09085226049862,slew,815.0,221.457352764459,9.30929114697491,150.087139597693,0.0,ref
510,740388739.995,0,53418248,815,1,1,221.44922320195437,9.30571277577219,150.09113040465368,slew,815.0,221.457264467266,9.30971026201235,150.091301367198,17.0,ref
511,740388740.995,0,53418248,815,1,1,221.44926947713682,9.306137993701059,150.0914572056435,slew,815.0,221.456975978675,9.31080953746876,150.091457205644,17.0,ref
512,740388741.995,0,53418248,815,1,1,221.4486626180784,9.307654824795883,150.09163766541633,slew,,,,,,slew
513,740388742.995,0,53418248,815,1,1,221.44566450173082,9.31336233556619,150.09065958261382,slew,,,,,,slew
514,740388743.995,0,53418248,815,1,1,221.4375754824748,9.327102548664962,150.08789324067982,slew,,,,,,slew
515,740388744.995,0,53418248,815,1,1,221.4221369116592,9.352467824682643,150.08251411713835,slew,,,,,,slew
516,740388745.995,0,53418248,815,1,1,221.397749060092,9.391916901316671,150.07413134879954,slew,,,,,,slew
517,740388746.995,0,53418248,815,1,1,221.36429859981735,9.446179191794302,150.0624129747823,slew,,,,,,slew
518,740388747.995,0,53418248,815,1,1,221.3219922935717,9.513799716991134,150.04827080512226,slew,,,,,,slew
519,740388748.995,0,53418248,815,1,1,221.27295820730734,9.592136329505276,150.03236654094323,slew,,,,,,slew
520,740388749.995,0,53418248,815,1,1,221.22021205537405,9.677083394474767,150.0149529263844,slew,,,,,,slew
521,740388750.995,0,53418248,815,1,1,221.16617675272988,9.76345039087594,149.9983114834792,slew,,,,,,slew
522,740388751.995,0,53418248,815,1,1,221.11435997705274,9.846517043258514,149.98279834322423,slew,,,,,,slew
523,740388752.995,0,53418248,815,1,1,221.0678489578407,9.921611654741346,149.96963835919868,slew,,,,,,slew
524,740388753.995,0,53418248,815,1,1,221.02874949457407,9.984852804038786,149.95976940755165,slew,,,,,,slew
525,740388754.995,0,53418248,815,1,1,220.9985334087347,10.034031773012137,149.95379762966968,slew,,,,,,slew
526,740388755.995,0,53418248,815,1,1,220.9777909944364,10.068557513299984,149.95147668500337,slew,,,,,,slew
527,740388756.995,0,53418248,815,1,1,220.96555935627018,10.089892023561847,149.95233681702507,slew,,,,,,slew
528,740388757.995,0,53418248,815,1,1,220.95986289101967,10.100638276241666,149.9559302322855,slew,,,,,,slew
529,740388758.995,0,53418248,815,1,1,220.95837839907358,10.104823776579178,149.96082065277906,slew,,,,,,slew
530,740388759.995,0,53418248,815,1,1,220.95869343614422,10.106020414809695,149.96602602790887,slew,,,,,,slew
531,740388760.995,0,53418248,815,1,1,220.95152029158288,10.097295164696494,149.98405031760868,slew,,,,,,slew
532,740388761.995,0,53418248,815,1,1,220.95089228533433,10.098973081176148,149.98808301768864,slew,,,,,,slew
533,740388762.995,0,53418248,815,1,1,220.94961153053296,10.101425143903827,149.99069591094116,slew,,,,,,slew
534,740388763.995,0,53418248,815,1,1,220.94710380691708,10.103679154794955,149.99401732571386,slew,,,,,,slew
535,740388764.995,0,53418248,815,1,1,220.94461011052655,10.10613521228508,149.99655213378395,slew,,,,,,slew
536,740388765.995,0,53418248,815,1,1,220.94229699428115,10.108695073716813,149.99774678918283,slew,,,,,,slew
537,740388766.995,0,53418248,815,1,1,220.93911744225602,10.110654525100715,149.99994235856738,slew,,,,,,slew
538,740388767.995,0,53418248,815,1,1,220.93623436160206,10.112200865434858,150.00189664389856,slew,,,,,,slew
539,740388768.995,0,53418248,815,1,1,220.93407898116823,10.11375444992603,150.00281077430267,slew,,,,,,slew
540,740388769.995,0,53418248,815,1,1,220.93214072769865,10.1148796165553,150.00367016900913,slew,815.0,220.946740194808,10.1254516912254,150.000045239444,17.0,ref
541,740388770.995,0,53418248,815,1,1,220.93062139048462,10.115907103519858,150.00405243189752,slew,815.0,220.945650974743,10.1260039075824,150.000349524658,17.0,ref
542,740388771.995,0,53418248,815,1,1,220.9296114451176,10.116640023503946,150.0042505080585,slew,815.0,220.944833661846,10.1263803241138,150.004055512327,0.0,ref
543,740388772.995,0,53418248,815,1,1,220.9290144939664,10.117232085812672,150.00386246598438,slew,815.0,220.944308254041,10.1267812409627,150.003373070421,0.0,ref
544,740388773.995,0,53418248,815,1,1,220.9288924656995,10.117819357706804,150.00314701220938,slew,815.0,220.943892355741,10.1269796252467,150.002659536983,0.0,ref
545,740388774.995,0,53418248,815,1,1,220.9287721840234,10.11822545065851,150.00255819299355,slew,815.0,220.943633861404,10.1270708360099,150.001905354799,0.0,ref
546,740388775.995,0,53418248,815,1,1,220.92877787147518,10.118515505685105,150.00183818010075,slew,815.0,220.943449896899,10.1269118361651,150.001100582456,0.0,ref
547,740388776.995,0,53418248,815,1,1,220.9287458247814,10.118557906646107,150.0016260751878,slew,815.0,220.943318262111,10.1267567670976,150.000478390392,0.0,ref
548,740388777.995,0,53418248,815,1,1,220.92885753985237,10.118444452923365,150.0014063568911,slew,815.0,220.943236122873,10.126533632566,149.99992261563,0.0,ref
549,740388778.995,0,53418248,815,1,1,220.9286460027031,10.118218213631785,150.00168650062284,slew,815.0,220.94320821125,10.1265361281763,149.999523018658,0.0,ref
550,740388779.995,0,53418248,815,1,1,220.92902443638366,10.118371160876658,150.0011119289629,slew,815.0,220.943156035227,10.1264625434765,149.999228432008,0.0,ref
551,740388780.995,0,53418248,815,1,1,220.92902518097907,10.118344487780574,150.0015132458935,slew,815.0,220.942945221844,10.1263592778004,149.998921912113,0.0,ref
552,740388781.995,0,53418248,815,1,1,220.92926079223125,10.11832498389949,150.0013486245187,slew,815.0,220.942796403435,10.1261482500373,149.998588660009,0.0,ref
553,740388782.995,0,53418248,815,1,1,220.92921552458765,10.118392855139984,150.00133933866798,slew,815.0,220.942638766864,10.1260081075949,149.998180046129,0.0,ref
554,740388783.995,0,53418248,815,1,1,220.92904547834752,10.118173492932755,150.00146656131395,slew,815.0,220.942405220247,10.1257035010198,149.997820368413,0.0,ref
555,740388784.995,0,53418248,815,1,1,220.92864249224638,10.117894861904867,150.0020352190877,slew,815.0,220.942040538888,10.1254541637321,149.997382962576,0.0,ref
556,740388785.995,0,53418248,815,1,1,220.928364955021,10.117497495009083,150.0023409511127,slew,815.0,220.941832857791,10.1251163110721,149.996981516977,0.0,ref
557,740388786.995,0,53418248,815,1,1,220.92791375055052,10.117225470825113,150.00275275020454,slew,815.0,220.94150532539,10.1248387703536,149.996626294583,0.0,ref
558,740388787.995,0,53418248,815,1,1,220.92799425878684,10.11710076791213,150.00228871481843,slew,815.0,220.941237280142,10.1247199628257,149.996591490394,0.0,ref
559,740388788.995,0,53418248,815,1,1,220.92812695037412,10.117151801082201,150.00163057444144,slew,815.0,220.94107747793,10.1244234811751,149.998530596251,0.0,ref
560,740388789.995,0,53418248,815,1,1,220.92813990454718,10.117084661318026,150.00127467915664,slew,815.0,220.940862571963,10.1242281786571,149.999427718605,0.0,ref
561,740388790.995,0,53418248,815,1,1,220.92769045772417,10.116807147120468,150.00147840496948,slew,815.0,220.940534065567,10.1239473129843,149.999315187437,0.0,ref
562,740388791.995,0,53418248,815,1,1,220.92764234368886,10.116591687191255,150.00139779972136,slew,815.0,220.94026135222,10.1237635417091,150.000211981057,0.0,ref
563,740388792.995,0,53418248,815,1,1,220.92710801650455,10.116304012280526,150.00176366797808,slew,815.0,220.940031175178,10.1235220975233,150.001896005353,0.0,ref
564,740388793.995,0,53418248,815,1,1,220.92703104322536,10.116043619173164,150.00183677175102,slew,815.0,220.939836348341,10.123290374165,150.001824812701,0.0,ref
565,740388794.995,0,53418248,815,1,1,220.9267398017211,10.115736063837682,150.0019933930942,slew,815.0,220.939727903299,10.1230286849211,150.001588231131,0.0,ref
566,740388795.995,0,53418248,815,1,1,220.92659629769327,10.115559192078003,150.00197425621522,slew,815.0,220.939530224975,10.1228912671881,150.001832126312,0.0,ref
567,740388796.995,0,53418248,815,1,1,220.92633734626764,10.115340010939924,150.00199509279074,slew,815.0,220.939354519647,10.1226732951387,150.002239710221,0.0,ref
568,740388797.995,0,53418248,815,1,1,220.926370089306,10.115283147722959,150.0019515295969,slew,815.0,220.93925489949,10.1225014514043,150.002816561121,0.0,ref
569,740388798.995,0,53418248,815,1,1,220.92622894075546,10.115053612010865,150.0018786655859,slew,815.0,220.939166345222,10.1223337568801,150.001183448136,0.0,ref
570,740388799.995,0,53418248,815,1,1,220.92620380001082,10.11489760527951,150.0019144894344,slew,815.0,220.939103078054,10.122080431751,150.001458939281,0.0,ref
